2020-12-13 18:05:35;6429990006429;Hedelmät ja vihannekset;Spiraaliperuna Käsintehdyt tuorebataattisipsit 100g;49,90/kg
2020-12-13 18:05:35;6410405095145;Hedelmät ja vihannekset;Pirkka Luomu suomalainen kirsikkatomaatti 250g;25,96/kg
2020-12-13 18:05:35;6415350014661;Hedelmät ja vihannekset;Suvituore maa-artisokkasose 400g;17,48/kg
2020-12-13 18:05:35;6410405145352;Hedelmät ja vihannekset;Pirkka taco-salaattisekoitus 220g;13,59/kg
2020-12-13 18:05:35;2000605000007;Hedelmät ja vihannekset;Kyssäkaali Suomi;3,65/kg
2020-12-13 18:05:35;7862104260192;Hedelmät ja vihannekset;Ananaskirsikka 100g Kolumbia 1lk;16,50/kg
2020-12-13 18:05:35;2000511000009;Hedelmät ja vihannekset;Mehuappelsiini;2,29/kg
2020-12-13 18:05:35;6410405123954;Hedelmät ja vihannekset;Pirkka suomalainen valkokaalisuikale 200g;7,95/kg
2020-12-13 18:05:35;8425779007296;Hedelmät ja vihannekset;Paksoi 230g/2kpl Espanja;6,91/kg
2020-12-13 18:05:35;6410405055064;Hedelmät ja vihannekset;Pirkka suomalainen puolukkasurvos 500g;14,98/kg
2020-12-13 18:05:35;8856405000396;Hedelmät ja vihannekset;Sitruunaruoho 50g Thaimaa 1lk;33,80/kg
2020-12-13 18:05:35;6410405146786;Hedelmät ja vihannekset;Pirkka lehtikaalisuikale 125g;18,32/kg
2020-12-13 18:05:35;6410405057631;Hedelmät ja vihannekset;Pirkka hopeasipuli 350 g 2 lk;5,69/kg
2020-12-13 18:05:35;6410405198518;Hedelmät ja vihannekset;Pirkka punaherukka 125g;27,92/kg
2020-12-13 18:05:35;6415350010564;Hedelmät ja vihannekset;Raitajuuri 500g Suomi 1lk;3,98/kg
2020-12-13 18:05:35;2000555900006;Hedelmät ja vihannekset;Appelsiini;1,49/kg
2020-12-13 18:05:35;6415350009940;Hedelmät ja vihannekset;Juuripersilja 500g Suomi 1lk;6,58/kg
2020-12-13 18:05:35;2000585500009;Hedelmät ja vihannekset;Pirkka Luomu omena Granny Smith;3,29/kg
2020-12-13 18:05:35;6415350019581;Hedelmät ja vihannekset;Ruusukaali violetti 300g Suomi 1lk;9,97/kg
2020-12-13 18:05:35;6415350016764;Hedelmät ja vihannekset;Keltajuuri 500g Suomi 1lk;3,98/kg
2020-12-13 18:05:35;6430053060043;Hedelmät ja vihannekset;Mimi's Rucola verso 50g Suomi;59,00/kg
2020-12-13 18:05:35;8713037000043;Hedelmät ja vihannekset;Inkivääri 100g luomu Kiina;14,90/kg
2020-12-13 18:05:35;2000486500009;Hedelmät ja vihannekset;Pirkka verigreippi luomu kg;3,29/kg
2020-12-13 18:05:35;5708147005944;Hedelmät ja vihannekset;Kookostaateli 150g Iran;17,27/kg
2020-12-13 18:05:35;2000510200004;Hedelmät ja vihannekset;Omena luomu ulkomainen;4,09/kg
2020-12-13 18:05:35;6405287000943;Hedelmät ja vihannekset;Robbes Proteiinisalaatti 80g Suomi;41,13/kg
2020-12-13 18:05:35;7330606009811;Hedelmät ja vihannekset;Familymix sal.sekoitus 150g;17,93/kg
2020-12-13 18:05:35;2000503700009;Hedelmät ja vihannekset;Luumu punainen;3,99/kg
2020-12-13 18:05:35;6415352200024;Hedelmät ja vihannekset;Mimis versoseos 70g Suomi;42,14/kg
2020-12-13 18:05:35;6430048012026;Hedelmät ja vihannekset;Alfalfa silmusalaatti 110g luomu;31,73/kg
2020-12-13 18:05:35;7316150270969;Hedelmät ja vihannekset;Fontana Luomu taateleita 400g;11,48/kg
2020-12-13 18:05:35;6416046500000;Hedelmät ja vihannekset;Järvikylä Basilikapesto 100g;29,90/kg
2020-12-13 18:05:35;8713037000241;Hedelmät ja vihannekset;Avokado 300g luomu MX/ES 1lk;12,63/kg
2020-12-13 18:05:35;2000554900007;Hedelmät ja vihannekset;Omena Shampion;1,09/kg
2020-12-13 18:05:35;6429830002178;Hedelmät ja vihannekset;Pinoa Auringonkukanverso 90g;21,00/kg
2020-12-13 18:05:35;5708147005968;Hedelmät ja vihannekset;Kaakaotaateli 150g Iran;17,27/kg
2020-12-13 18:05:35;7330606009989;Hedelmät ja vihannekset;Salaattisekoitus 70g;21,29/kg
2020-12-13 18:05:35;6418630012296;Hedelmät ja vihannekset;Roberts berrie tyrni 100ml;19,90/l
2020-12-13 18:05:35;6430048012019;Hedelmät ja vihannekset;Parsakaali silmusalatti 110g luomu;31,73/kg
